	mse	rho
厨房	0.9199310295159672	0.7084374953437407
去	0.7295194867333986	0.10536780476882641
友好的	0.7835268668481249	0.5555474618221881
发刷	0.6518185932657905	0.6087579606715515
受伤	0.8569955719241268	0.5631917552707876
受害者	0.4474919040851668	0.6143680957399996
口琴	0.46662027798529676	0.8518768063904787
口香糖	0.5160058206442668	0.8552389394256992
叮当声	0.605452550416665	0.7003070400030683
号角	0.7485702419189587	0.5699212402091509
司机	0.48489690002696123	0.7510522828975946
吃	1.7953541370876405	0.12636102285572348
合法性	0.8583225931740597	0.4225180248952361
同情心	0.7380640919507987	0.5504956692361949
名词	0.5691711204230263	0.4497208368549075
否认	0.5189914628033057	0.7751809331404397
听	0.8612067121170772	0.480417875688196
听写	1.251484359829761	0.7075367487308934
吻	0.6279534748493449	0.7816492042132533
命运	0.365021592386371	0.790136160218507
和平	0.5771222833151338	0.596402015819669
咖啡	0.6967583168873905	0.7766621658393791
咳嗽	0.9341250775086919	0.6072937626827882
响亮的	0.2981284096057682	0.6576109375566981
唱诗班	0.9238925318423676	0.5544204478538014
商业	0.5305834190947865	0.7138159612268588
商人	0.3099309103225958	0.7541252245574008
啤酒	0.48262793439732377	0.7781545189617417
喂养	0.6794223855724173	0.6267160855541881
喇叭	0.2802795502605045	0.7595551301230064
喊叫	0.36441801354829384	0.5842371866347434
喘气	1.0062948435713042	0.4649225571327877
喜悦	0.8476788413166674	0.6340650887324293
喜欢	1.0596786239824054	0.8170802184531316
喝酒	0.48643399182205804	0.6938078176939566
喷泉	0.30947119101301396	0.8395253279312236
嘴	0.37885158780526945	0.6551411803551196
嘴唇	0.7339915304126492	0.7766230387075652
团队	0.45578527480267444	0.7363944096885315
地铁	1.092298238380746	0.4761473976372588
增长	0.4770298676866719	0.5786658447719545
士兵	0.41797182510196523	0.48460844847856605
夏天	0.3432216959487272	0.5626069855113952
外交官	0.5189859858219936	0.7183677387150893
夜晚	0.9523184099556827	0.6503414749881613
大众	0.5922359006905665	0.5856176755434849
大使馆	0.8931684647805503	0.5350746927041132
大厅	0.6858439057607714	0.7293856906534772
大号	0.4195236055816378	0.5572774293778437
大教堂	0.44747066257255297	0.7145785275986041
大的	0.923690545743622	0.5890561170254791
大象	0.733782280420302	0.515892391473132
太阳	1.8109896156574745	0.2778037960359014
头发	1.069367726078112	0.6177072541146085
奇迹	0.2636545764998764	0.4815321891237157
女士	0.6393467692200838	0.696788590766563
女孩	0.39724103176762776	0.7286712348857576
奶酪	0.5803784892487259	0.8462056180153456
妒忌	0.5663934228396821	0.8315795854616294
委屈	0.5613815098078698	0.7294228273327785
婴儿床	0.8217652072315421	0.5409632751730526
嫉妒	0.2220175121417978	0.9024337370760407
孤独的	0.432921796493867	0.12608189290412497
学期	0.537940442662041	0.5259898388258788
学校	0.6392231707250848	0.5622972492015521
学生	0.24739594493519942	0.78399278748072
学院	0.4771854692520488	0.7714570165967102
孩子	0.38902006768124636	0.7528280638163247
实验室	0.670908818809708	0.6074132852242098
审判	0.33860936912425244	0.6850645099624006
害怕	0.42274995604319376	0.8389623877145518
家	0.8558086057819427	0.6104454098295381
家庭	0.5977325207984703	0.7501207034076325
富裕的	0.6297583164610276	0.5639693544057905
寒冷的	0.5807323353434253	0.5635508603318463
小提琴	0.6231591367307692	0.8028292635286383
小的	0.5158499528634866	-0.054812616712561636
尖叫声	0.31179258936905047	0.6444889792243639
尖锐声	0.4979812334185738	0.524127708741879
居住	0.3529077821321214	0.5590763173669725
属性	0.986969037516738	0.4858551436465667
山	0.44173316222398123	0.7819490484331628
岛	0.8190329847093833	0.4831759930297242
工人	0.5368529052914861	0.6561085686055045
工程师	0.7374224936875836	0.6200324763330929
左边	1.0942000430706063	0.2688444795567331
巧克力	0.9770921004022228	0.6480924464719052
市长	0.8911469762827674	0.49307708603513156
布满灰尘的	0.5335559509438366	0.622800377382658
帆船	0.4156939663920324	0.5615984128665024
希望	0.5958958509627856	0.7210407555873193
帮助	0.6964593828968992	0.7129514997189192
常春藤	0.5253342245869016	0.6909091204269456
平底锅	0.7627327081677103	0.5647299945848707
平静的	0.3649008119541442	0.4861491505175138
年	0.920381993197268	0.2687853351202871
年轻人	0.4833910834576388	0.5873220987592506
幸存	0.5948991930983772	0.3177166503058458
庆祝	0.7889082637563108	0.6602554962330865
床	0.7963594963294818	0.637070380785382
店铺	0.9988939674201139	0.6752063717103616
建议	1.1401545529554962	0.5276389527069149
建造	0.686670447391587	0.6706417178624016
开瓶器	0.8563323889828011	0.3891642748756195
强大的	0.3352329541470607	0.5437077411083999
律师	0.2904493530433532	0.6372939534824857
快乐的	0.31296069342050864	0.8891811872220519
总和	1.0749650655960588	0.39884201738504466
恐怖分子	0.41831146334939173	0.7214816718423981
恐惧	0.4327449147254238	0.772095506924991
恳求	0.3826090397844643	0.6659552464820698
恶习	0.7955740745223852	0.5003656842440123
恶意	0.46401125831998924	0.8395264657563708
悖论	0.36501360096507507	0.33750596248815995
悲伤	0.324916975651046	0.7962173081108221
情侣	0.6774490990000747	0.8274259789062287
想	0.38381629100399484	0.6015234129989572
愉快	0.8091315717498622	0.6529288147642135
意大利面	0.5076418387360496	0.5265713345500315
感激	0.2856020198013561	0.8330361867870875
愤怒	0.5417057959966848	0.8041448299291717
战斗	1.2642076291795534	0.6968975232159854
所有的	0.7083611999563288	0.1681314204893394
手	1.0303795669898153	0.5475644323748018
手指	0.4683103063959268	0.7902436315469928
手机	0.5061480356472231	0.7514248217016857
手臂	0.23794021039238447	0.8615560030815798
手风琴	0.6559517879312682	0.7818779873659291
打嗝	0.8240435142389583	0.4747943031052806
打开	0.3250503905413608	0.6984652038370753
打破	1.1264487950679505	0.03560518785754413
扩音器	0.9978545184461287	0.6729631759163295
抗议	0.6143884850369347	0.7114437868610677
折磨	0.4517036968284017	0.7078997383095433
抛出	0.28443184043333436	0.5444737773116214
报纸	0.6420303275832641	0.4805449524094027
抱怨	0.7352052884330066	0.5907237670986476
抹刀	1.0197158707664127	0.515487649383791
拉力赛	0.5062781807324437	0.4234699478582556
拥抱	0.9436761529702773	0.710916272387079
拿	1.1389001738286653	0.6522986750989791
指挥官	0.7205799573411349	0.7865507936962943
挑衅的	0.9497912948252815	0.8472094501616724
损坏	0.3918754052567892	0.8470870676754007
掉落	0.34852116764907076	0.7339326661169769
掌声	1.1351750041372537	0.6423978587118079
接近	1.1155106291217782	0.31539251680525593
握住	0.5515434359812739	0.7444119037064817
握手	0.9149261142879928	0.5384233327702079
携带	0.25106339164366803	0.7600076232411905
摆放	0.4411695431342721	0.4077560187962297
政治家	0.8758457498043564	0.748274836296632
敌意	0.9240556112362255	0.7721067954486285
救护车	1.5962546128325124	0.6163514872308687
教会	0.3979603175842734	0.7074593902811134
教师	0.25288588801983897	0.7373915479728099
敬畏	0.9402008186957115	0.7341676942118393
数字	0.5142273151645294	0.4765108665407906
数量	0.7710063164377868	0.3222052661599978
斧头	0.49858664900176825	0.6893185562896874
新的	0.28476311622421574	0.7298455631040377
无限	0.6309046422687961	-0.16492437227126924
日子	0.6703531156277207	0.5405722024432646
早晨	0.7012810790918012	0.7782641997716354
时代	0.7828205619362467	0.5202328069737657
昂贵的	0.3910391584843436	0.650929647160248
春天	0.31591166581221475	0.6881378799372212
晚上	0.6642964780137399	0.7232786555046776
晚餐	0.6296218888272562	0.7543987957236669
智力	0.4704420863189482	0.6859825085184752
暴动	0.33164880334309	0.7192013699499508
暴徒	0.2951759703672115	0.777427033088111
暴风雨	0.46887287587295734	0.6601956708373051
曼陀林	0.7216009442126606	0.4471734350073422
朗姆酒	0.5202880867845703	0.39133998927941244
木琴	0.5482234022636533	0.7635614841672019
机智	0.6215529434013761	0.7220022182953478
杂志	0.6913564690280964	0.38182246157800265
李子	0.501937787575695	0.717287546473859
杏子	1.445703538973473	0.5228943645306587
条约	1.1310637682417921	0.4893073191096738
板栗	0.474969097426508	0.7693567611284812
果酱	0.43118641342671515	0.8271800246397547
枪声	1.1383732631025054	0.5823063565777211
柑橘	0.5503392899277854	0.7708906979525829
柔软的	0.2389963082522291	0.5750045052045062
柠檬汽水	1.0591115241373839	0.508529120334002
栅栏	0.47817012652869983	0.7740766621246048
树	0.5263598275435121	0.6495439840591056
桌子	0.4919091605291092	0.7741093095529803
桥	0.95699094218997	0.7325547011180449
梳子	0.28320704314313455	0.8385249070733073
棒球	0.5457506153220371	0.7822401710412696
森林	0.3884634078206083	0.7793513987809381
椅子	0.6265057190207471	0.7490573466650025
榆树	0.40486965216447557	0.7001534695089147
樱桃	0.9668329098288093	0.7291542166636495
橡树	0.339593445703533	0.7750180350704166
欲望	0.5288383958700965	0.7494153550608567
欺骗	0.697862266438572	0.7227848786672184
歉意	0.8778616407919481	0.7241399619606035
死的	0.6147610032584087	0.7056657715691967
毁坏	0.32365131779224965	0.8799264206790701
比喻	0.9770895258065169	0.27985443342875355
气旋	0.8997755672453639	0.6221319511738223
水	0.5368614376342244	0.6302969954711395
水龙头	0.5515168557503598	0.7099274292224189
汽车	0.6933206158020138	0.8281798045836943
河	0.405566781706409	0.6310327308038369
法官	0.28896757948183843	0.8627594639279615
法庭	0.3371795246431063	0.7063502117688253
法律	0.2349822435273248	0.7929306403072738
洪水	0.7334194291030139	0.7493241107360379
派对	0.7205353730981207	0.4632770655032495
海湾	0.20487531490616792	0.8496251365713203
海滩	0.3108531107225197	0.8341469406766243
海豚	0.9712000321673981	0.515718878129626
游客	0.5413950803611906	0.7405513103003917
游行	0.2848693767050899	0.7429657734949004
湖	0.6173710435066131	0.6942110323440743
滑坡	0.576134996595843	0.6427266730326031
演员	0.7040058542252924	0.746054036531551
演讲	0.37217817326804675	0.7624092753539432
演说	0.24739414226676154	0.81320907037872
潜艇	0.8985319217267066	0.5634878715222067
激进分子	1.00334073129655	0.7892152648934507
火山	0.30958875543815717	0.7258774825938991
火箭	0.791713902371804	0.6385771249061586
火腿	1.213461347065398	0.6305018992910463
火车	0.37582536119312127	0.7644634691267721
灾难	0.4920744057351337	0.7730223415396364
烟花	1.7499076519331558	0.34771044769139314
烟草	1.225028838401518	0.20608010234430388
烤面包机	0.8777586295175017	0.7187980001881383
烧烤	0.6783274220028225	0.7706966444255293
热的	0.4771053146737161	0.4751867816698714
照相机	0.8702010018055282	0.5947352602313097
爆炸	0.5023457291226003	0.839731114219259
爱	0.7345140210857968	0.46077379370348714
父母	1.3531075487690143	0.5834150003078599
牧师	0.38944997189304714	0.7135944899014298
犯罪的	0.49153132911418695	0.8187597990311521
狂欢节	0.4855210475976213	0.8568338828900598
狗	0.773705089728487	0.5462091625463518
猎豹	0.46268959272199256	0.7125506408512315
猪	0.5373942114508732	0.6105190846271508
猴子	0.4978787617571927	0.4939921539171681
玉米	0.782596867017302	0.8432622400607771
玩	0.5371600019539197	0.5658193533375123
玩笑	0.6128914756560249	0.6279793735874293
玫瑰	0.30909125808742893	0.6862648394391406
现实	0.442324018979252	0.465720286009735
现金	1.7306651766535996	-0.038872976572487575
玻璃	0.49149612681392657	0.6311004931498524
球	0.7951686907182061	0.7321535624689921
理论	0.30464406140710876	0.6675637445173509
生气的	1.4256083493572445	0.5248681162894953
生病的	0.314608280695126	0.6999152725748826
田野	0.394608761420924	0.7830040238553574
电梯	0.24923684514274563	0.8874306137688968
电视	0.5989058838970482	0.6052498850123585
男子	0.5345727023194792	0.4129663367467963
男生	0.36258561911241277	0.6462187275745597
番茄	2.004346881773995	-0.11108189033923258
番茄酱	0.285522247367893	0.8559193584033421
疲劳的	0.24390673717988376	0.6209326718971848
病人	0.3305633951317153	0.5664416101829911
登山	0.9101454490280763	0.564900300535503
白色的	0.2828852396521317	0.5532267375030161
监狱	0.3914888956271412	0.7537567140124215
目击者	1.0724617600005277	0.12207604426593734
看	0.7216644775327468	0.5858651942278886
真相	0.7164008102203496	0.4154102538138376
眼睛	0.3961596984770952	0.8465271802428016
睡觉	0.44160771533200216	0.4904767217961998
知识	0.5520197595586044	0.7386221061764593
石头	0.6218924284732625	0.4678868201790845
砂纸	0.9686831597793261	0.24198926750043737
礼仪	0.3331428798062825	0.8260482122565785
神秘	0.5752257490861215	0.312392222986183
票	0.6225691941650775	0.47951357161001784
科学家	0.6239922594619287	0.7109493939255961
税收	0.715063745927708	0.30386602407215507
空的	0.32716696664903827	0.4834678098550356
窗户	0.448065149864401	0.5986375591176828
竖琴	0.4071845047469092	0.8548670344764776
笑了	1.098709763874735	0.4799134931725584
等级制度	0.6435948347460481	0.4567737247268356
篝火	0.7292773284462061	0.6767121920175396
精神失常	0.936101460075422	0.3926520304102638
精神的	0.7667215164755189	0.4743498673110755
红色的	0.3171517675449617	0.5627750428906744
线索	0.6342910900118153	0.6125826391582159
结束	0.5335659639913144	0.6529550875807395
绘画	0.9500224952229697	0.4022099997799258
绿色的	0.3978296226917094	0.645545313084902
编辑	0.6464246984469655	0.6638403410280292
罪	0.49062201150054446	0.3983393335699761
美式足球	0.5343445796456942	0.6784185207749814
羽毛	1.4652819231926384	0.5491097266123738
老的	0.8830100782890978	0.21518359602760076
老虎	0.5628654567967547	0.5156631966843863
老鼠	0.5025508667342985	0.6689953755218103
耙子	0.44241724626300777	0.3195474350199583
耻辱	0.778631628854151	0.7610416289448729
聪明的	0.4767564307009531	0.7109526743311464
肌肉	0.633506228961976	0.48517893537156487
肩膀	0.6764777913885186	0.6343911623790391
胡萝卜	0.8387877066578109	0.5845866260678112
脚	0.4564710213543478	0.7238476753967447
脚趾	0.695188798685211	0.7019473517577793
腿	0.6869322472787439	0.6199135086756286
自动扶梯	0.5209387959560982	0.8035717040397039
自助餐厅	0.4375964645946937	0.8597486482483213
自行车	0.6704159797108021	0.7370113439787627
船	0.325652066432405	0.8162138401280384
艺术家	0.7386244106202517	0.7898236272378567
节日	0.4249329702596339	0.8072949464100635
芥末	0.7520601649827443	0.7243919996690595
芦笋	0.27469849364254556	0.8382873098423862
花	0.436390119308418	0.7779255753602187
花园	0.3174223402461115	0.8751005480845897
花栗鼠	0.3445054095446236	0.6192370132046835
英雄主义	0.7118737719048154	0.6804542918335645
茄子	0.35279101933687745	0.8429406966386795
茶	0.489573574903839	0.6788288787739406
草原	0.702726649942605	0.29384936427492997
药品	0.48460945952538065	0.7793246709186841
菠萝	0.7400794728556407	0.8095963355675256
萝卜	0.314594578462518	0.8221570432176969
萨克斯管	1.105787656909568	0.6884734839252269
著名的	0.5647015848225323	0.7032668744035735
葬礼	1.8278855429381529	0.17893476311437903
蒲公英	1.6745519496108414	-0.023706172995699524
蓝色	0.9370773484202806	0.7403477538787049
蓝莓	0.6532962898772839	0.8035135176178199
蔓越莓	0.8112905614419902	0.7344833333053804
蘑菇	0.2691970596994287	0.6812667347583282
蚂蚁	1.4150529551658981	0.4890252865310231
蚊子	1.1104719687007074	0.531762855955026
蛇	0.9708290332937997	0.6794082777921046
蛋	0.685984930389229	0.7397088869190004
蜂蜜	0.3773426934922445	0.802613346974576
蜜月	0.8948823700768355	0.565373128443493
蜜蜂	0.6397350875340314	0.5705432273461745
蝴蝶	0.6403390717390001	0.5786881538946853
蠢事	0.5459943640450212	0.4767250004770204
行进	0.6549352737442443	0.7171355671036661
街道	1.1728667813030405	0.6928500170139766
被封锁	0.6382499190098432	0.714853736541375
被逮捕	1.2363293333637102	0.29652164386152907
西兰花	0.40425040393768513	0.8536718687057979
覆盆子	0.5841555061717233	0.5880634134115212
观众	1.1459734750494448	0.41141739461132876
观察	0.7077561669854083	0.6299107930801078
角色	1.228827312255438	0.5303509678791789
警卫	0.722457735819685	0.7166072478227448
警察	0.3139697984810058	0.58704177476644
计划	0.313600190946154	0.684922417235025
计算机	0.4088337565827077	0.6802470694551225
订书机	0.7594084155431101	0.528588849241794
议会	0.8750081209588916	0.5744311061440578
记者	0.36317123036137017	0.8485814760526057
讽刺	0.6355569596213028	0.7445667552977291
讽刺文	0.5419434086984471	0.3908664772784169
访问	0.7225523385726623	0.6750582102425473
证词	0.2691444815608541	0.34806645445831874
诅咒	1.111823173320632	0.7693297483291184
说	1.8294142464888425	0.5055344836877691
读	1.2199745405570515	0.39734541932971384
谣言	0.32030603613340597	0.7923172037064983
谬论	0.4340744065852136	0.7183426069092866
豌豆	0.8717628819281995	0.857009406440777
豪华轿车	0.5533768188737083	0.6104306576992783
贡品	0.7528162336446719	0.1856493750680686
货架	0.6082192169167716	0.5233292843166565
货车	0.2342838051966045	0.7144342444136497
贷款	0.822446265249292	0.49492045200499885
费用	1.0300632335168485	0.6491889591457737
贿赂	0.9418826687319205	0.6932238372999889
走	0.31909407598667666	0.7602076866737546
越过	0.853922746901988	0.6315266856493165
足球	0.8382252810413476	0.7685651199301009
跑	0.3386595047971413	0.4205925447587226
跳弹	0.7603078645380199	0.748388484309526
踏板车	0.7881093604586856	0.548888614599679
踢到	0.8440973397785049	0.5935042963752095
踩踏事件	1.041018356080833	0.7483814575146635
辩论	1.1652277648805132	0.7339023331934932
运气	0.45518927784368807	0.7012600266697137
选举	1.1181237901859387	0.45002046638089566
选民	0.632503232672891	0.8344026194790016
递给	0.7324312059000481	0.6913057950339492
递送	0.770617931114319	0.6403416195594251
逗留	0.43551589145739694	0.4473261706037624
通讯员	0.45375151160523064	0.629051967428997
遇见	0.4482468312475217	0.7151025916163544
道德	0.6703656864440473	0.6795861287164456
遗传	1.0743153176113251	0.31753926887741357
郁金香	0.71077100360152	0.8414544234615989
部长	0.8205634864342766	0.6706720564655755
酒吧	0.37734820507176065	0.846519281605301
酒店	0.32745741271377937	0.8153583453094602
采访	1.349347734501571	-0.22472010276013377
重的	0.4129172755747078	0.573826450812554
金鱼	0.36214419270408044	0.7955858164730952
钟声	0.455453992979214	0.7554120419333493
钢琴	0.9308418272318257	0.7008302582754654
钢笔	0.16577247811030246	0.6323781317110319
钥匙	0.3940587396887616	0.7537351455826112
铃铛	0.6454208260753875	0.6677092394391888
铅笔	0.22660393565564454	0.6158863078134107
银行家	0.5974888758184852	0.7047441125455868
锄头	0.2514747725207934	0.7682818608388541
锣	0.6144985272731087	0.6274206235480233
键盘	1.3231562164315471	0.41021295275438896
长	0.7334791252858813	0.48379202233464597
长号	0.29243315716495916	0.7623519670999278
长笛	0.2713050343752157	0.8762386670169662
门	1.2045164976036058	0.3211973433571272
闪亮的	0.6103719297910568	0.5644367501908018
闪电	0.3611126451977747	0.6769361388655333
问题	0.35731800897815663	0.5803377705775684
阴谋	0.542972854278784	0.7227828637142004
降落	0.3376641064908389	0.7453371377941546
陪审团	0.5057116151708085	0.6872442913790507
雨伞	0.4667284494102158	0.5392588966966937
雪崩	1.190331198213585	0.7764655036921386
雪橇	0.4916732859786855	0.675994694755637
雷声	0.4709919966350846	0.33915263395061285
面包	0.9979162598727086	0.6406441905957557
音乐的	0.5187806106648614	0.5359580379360582
风笛	0.7215010625325177	0.841765316601721
飓风	0.533851247842936	0.8385418794811599
飞机	0.2471436560276313	0.8177274247959491
飞机场	0.5012701492908951	0.8379808483514746
飞翔	0.6392707188305943	0.6610638080546001
飞行员	0.24309171707990498	0.7872658211695591
餐厅	0.3705305910353927	0.8816177890337596
馅饼	0.6643272789485487	0.8063380394971223
香蕉	0.9143764048657606	0.745765693775335
马	0.9801663565365691	0.2713945517811492
马戏团	0.38244812475458984	0.8793370857614639
马车	0.5910747933665564	0.7173004563663036
驼鹿	0.35241204970172746	0.7750944150947864
骆驼	0.6479288766870958	0.6667641203705549
高速公路	0.8820703886246114	0.7212918387699688
鱼	0.49390983231501856	0.735828386364941
鲸	0.7268443643791017	0.40827019880632526
鳄鱼	1.6157645553875004	0.2938880793229819
鸟	0.6129993603556803	0.7362729134195741
鸡	0.45483462383411655	0.6972257643852204
鸭子	0.3277833189024312	0.7846347805492376
鹰	0.8083038664738526	0.5822745837437375
黄瓜	0.32604518319580816	0.8106244162868793
黄色的	0.1818074554886466	0.5755605571800353
黑暗的	0.4377079776914202	0.7958307633911611
黑色的	0.45949328171431314	0.6962318157064322
鼓	1.071198207698625	0.5324290431753228
鼻子	0.5753268251170304	0.5493744491436898
龙卷风	0.6208657973572201	0.7389195054737289
average	0.6528367227437589	0.628067018624802
std	0.3081403339952235	0.18004433626379626
Avg ± Std	0.653 ± 0.308	0.628 ± 0.180
