	mse	rho
cheese	2.4969860335857397	0.6315774476533507
cheetah	2.8724216254590624	0.5103845663465091
cherry	3.347712686084202	0.6606352347898685
chestnut	3.0073537437464304	0.4850832821904051
chicken	3.0409180241485547	0.6204286120565004
child	4.547080998262365	0.6037824300597944
chime	3.588267934204513	0.6298803349650134
chipmunk	2.967330057165521	0.4832919628575904
chocolate	2.6396770644332768	0.3797398406362133
choir	3.564357665296831	0.6567574535972588
church	3.2903513245345253	0.37090529709890846
circus	3.840179961858049	0.5700798186220067
clang	5.323480402197175	0.49314432457091745
clarinet	4.802732507343687	0.6642012040506682
clever	5.27755184184249	0.36261042387953923
cloud	3.3940264325226117	0.3526179106924331
clue	2.444294931603818	0.5468631692322987
coffee	3.3224197696103777	0.6621359194803769
cold	2.527773918487611	0.0712259985352484
college	2.2984652072964367	0.7461412994169925
comb	2.967092299227845	0.5858243772562843
commander	1.3967965692577629	0.717082178507
company	2.97850612356588	0.42237136877760106
computer	2.2148451287053015	0.6039426451802863
corkscrew	3.16866349179008	0.6747073483869117
corn	2.2773989477808905	0.7380006161541334
cough	3.6542250712139897	0.3275013008248424
council	3.164902598547271	0.59588713545095
couple	5.923375058530221	0.6427934940882905
court	1.8985228604019637	0.4698866143852881
cranberry	2.013288738031617	0.4801345294301741
crib	3.0893090040873354	0.39707669098489995
criminal	1.9638844134807902	0.5770574400225984
crossed	4.9864836806497195	-0.01979185104085674
crow	3.6567905169468373	0.06533368749584237
cucumber	3.4597970684737605	0.46201527935159065
curse	2.066007372490006	0.4542956766769066
cyclone	3.744930962791536	0.4317364834760878
damaged	3.44011140833053	0.4276944884794944
dandelion	3.3126274317490436	0.10952778078284356
dangerous	3.9206049874742397	0.20610029427612916
dark	2.1143838334651024	0.2703643436231333
day	2.778667621353896	0.2353199382079955
dead	1.9375568369481255	0.47810522812681766
debate	3.631230005326701	0.30517640132515284
deceit	3.0313054292951125	0.5036023882662531
delirium	2.6681332356827787	0.4920572377517337
delivered	2.912579613607764	0.6196401644613396
denial	5.185770579917484	0.31519405743938683
desk	5.835814470637117	0.5597533166058535
destroyed	3.403931338060978	0.33352827880210095
dictation	5.6544927373460485	0.620622165061075
dime	3.5298037601266503	0.710088629640126
dinner	4.857089682216908	0.6459928783497146
diplomat	1.7538133005308412	0.7102413406942227
doctor	3.6605785143184026	0.5874925279614126
dog	2.4787206201909546	0.561056885928926
dolphin	2.202559111741157	0.7565806111562156
door	5.370915624229661	0.4807729073711933
downpour	2.871721419505563	0.4827687168313112
drank	3.841717253794065	0.4361186303375648
dread	2.951041007087049	0.29614582140071494
drew	3.2472353159975453	0.5753833436781945
driver	3.1072627304055898	0.5464457065098475
dropped	2.8865931829023004	0.5243879616349213
drum	2.867794789918351	0.4605984831554585
duck	2.9708033298562353	0.5150115845356155
dusty	5.736233062771237	-0.014644841315531383
editor	2.00168679631431	0.8057660376167385
egg	3.6592978131044154	0.2907554990083182
eggplant	2.0978704092184746	0.6142356298667884
election	5.096607949480021	0.5437540271838789
elephant	2.0458590194672044	0.6281547378358481
elevator	7.42478743176848	0.4292896997203471
elm	4.423292148533762	0.6112385970764976
embassy	4.526093955662121	0.5187840885042668
embrace	5.785823622399974	0.47581470623506184
empty	2.192418111129592	0.06952226158653477
ended	3.145381939005118	0.22578902755377678
engineer	2.517793672325651	0.6969409410557542
envy	2.23252553558866	0.5020536767263987
era	3.5791719049515165	0.3270569425509213
escalator	7.669772092547721	0.43704971049014996
etiquette	4.049397208424465	0.4777938619262008
evening	5.071895460571088	0.3848346400888769
excuse	4.544393823728265	0.4481730679635273
expensive	3.104608103446427	0.5153765518226601
explosion	2.690948778878562	0.4364274648562162
eye	2.9324802980957583	0.5109039135680449
fallacy	2.658329334145682	0.2906943578829259
family	2.593171295846652	0.589752288292616
famous	2.246942057165295	0.311452187716493
farm	4.265098735646138	0.5631604549138681
farmer	4.170609631903004	0.6944436470725319
fate	1.7119902657408135	0.5981787092252515
faucet	3.4722936567087044	0.5300920113348027
feared	2.6816681550737624	0.3624990953013926
feather	2.907129948198473	-0.09646482709911182
fed	3.4817133914653846	0.398590728668223
fee	4.084171148136925	0.4769545571898019
fence	3.451690374787417	0.5553298470687733
festival	3.058807458977146	0.6125001879630622
fiddle	2.987974548304788	0.6276962743389047
field	2.3705789681095837	0.49880148064379176
finger	2.9887948225517564	0.3635991706344857
fireworks	3.7858711786090944	0.5876730424874121
fish	2.3752537921303296	0.731385825405
fixed	3.73544137138194	0.41534753924121764
flew	3.6758342259366974	0.49207071199182284
flood	2.5405016541501135	0.3599748702198011
flower	1.6051295598221964	0.6346696482226056
flute	3.3959451181273574	0.6777937155415623
folly	2.8120983237724917	0.28169715062830625
foot	3.298700574823216	0.5108876849690974
football	3.561866346466669	0.6052474276780806
forest	2.516851000667782	0.6071235673497892
found	3.062892912568896	0.44072209329959156
fountain	3.6293229014238317	0.6460787689587353
friendly	4.454164823910642	0.563410775015041
fun	4.06053998489293	0.7879390599009249
funeral	5.507313754557162	-0.040633772378530775
garden	3.7455059254738785	0.6589783382302595
gasp	3.7660360785813682	0.4225372878562997
gave	4.306320734690509	0.44180647815264446
girl	2.7226367317142985	0.7015924338782846
glass	5.31842002381146	0.39004927880395013
goldfish	2.891665085330755	0.6032595593877933
gong	3.3696281672165793	0.6440232284478731
gratitude	2.6197342260185987	0.6422495910763847
green	3.49318790900702	0.4133162567583952
grew	5.019741909406981	0.08129677768683029
grief	4.221346613397024	0.20615062072906407
grievance	3.1763669830986734	0.2781342943867603
guard	3.7400858472793646	0.5320336786082642
guilt	2.4624960822386854	0.4586469603583524
gum	2.924451427325256	0.5594037762493296
gunshot	3.637752306892551	0.2194248719372913
hailstorm	3.4845988429018733	0.5700004604391378
hair	4.023103252645898	0.3871741015474426
hairbrush	3.004269747493044	0.48431701764255763
hall	4.547269456208163	0.5461987598091673
ham	3.1463920942970454	0.46596212885563826
hamster	3.037626125084475	0.48230910914112884
hand	3.996614070718987	0.4620084032518079
handshake	3.8736818770507275	0.6366081305321583
happy	3.644301279261566	0.6118052925820784
harmonica	2.911473611567502	0.6933173953249024
harp	3.4594179417138027	0.7562116663329279
hawk	3.9238822048260125	0.20354751897822265
heavy	2.33704430281699	0.18685033737730428
held	3.290647044124927	0.36852190236906895
helped	4.909772067542476	0.49762488743758104
heredity	2.3064034815997014	0.22666338971802116
heroism	3.603871119357258	0.5528289185993802
hierarchy	6.664077208071993	0.24867362576802707
highway	4.008982692640263	0.31860295532361244
hiked	3.1056649171022706	0.584489514414639
hoe	3.9853341162239277	0.48074255932022975
home	3.725746223701434	0.35796119019448386
honey	2.7379084080040204	0.48752541795687726
honeymoon	2.441555748259558	0.47457432094889684
hope	5.160032293452266	0.457326640194933
horse	2.993381503287001	0.37069736225083505
hospital	4.278019232591149	0.4710713692215439
hot	2.33976852816298	0.38873868806843115
hotel	3.763112934710481	0.6159400456751026
hurricane	4.139586616243238	0.3681118165676602
hygiene	3.2079526004822387	0.5002119752221618
ice	2.4715714574643473	0.22597715550095404
infinity	2.5661649960744133	0.33578485226790505
injured	3.4426709639625908	0.2672690185302808
insult	2.877107296135044	0.6206392778847044
intellect	1.9370103902020497	0.6820355435672757
interviewed	6.020222918606131	0.6373257395958989
ire	4.173251654419753	0.2036742094052004
irony	5.408960784072987	0.09663700113906613
island	3.1181655176407794	0.4783524185591346
ivy	2.2047832890345593	0.6065770501768298
jam	3.405631569561579	0.5320529960231889
jaw	4.255539971053558	0.5206753252692375
jealousy	3.567109879695674	0.536975344974186
joke	5.206466866815322	0.38089114756545556
journalist	3.342856686525503	0.7648839266696653
joviality	5.384114225097244	0.7228750343779105
joy	4.300149569433564	0.7136301436618813
judge	1.9392551053693954	0.699503099163006
jungle	3.053580356182258	0.5582496817162387
jury	2.2668164601069747	0.5870571103116652
ketchup	2.714049630728748	0.6414791270845033
key	5.635722109183306	0.6025495583906919
keyboard	3.3576606645727334	0.6297005587279323
kicked	4.037825878912195	0.38848776448281735
kiss	3.3891141868163737	0.5301219089641959
kitchen	5.576070298246699	0.5089081033971995
knowledge	3.0547945513433583	0.43363247240206476
lab	5.9166937766557925	0.3554035671474057
lake	2.965794418539353	0.6460400941839466
landed	4.078227037150526	0.6118517731670469
landslide	3.1361121166206125	0.31870333436758563
laughed	4.110109577068975	0.5629484647988213
law	2.302402051087231	0.559591919747842
lawyer	3.843548250053103	0.6089346941523631
left	3.5689365484252544	0.533740954681816
leg	2.5223558093846288	0.5108746806382762
legality	3.8644716177797456	0.47928072466832955
lemonade	5.245684419607243	0.5442533275802308
lightning	2.6006183355517916	0.38229836176960624
liked	5.002795025498275	0.6546406831282096
limousine	5.345071116436711	0.5027041611894445
lip	4.519436488721567	0.5566811956042294
lived	4.6406135160994975	0.4952353324705243
loan	4.748038024135862	0.3699405398825244
lonely	3.4737945607233773	0.21599418898023454
long	4.731997217374636	0.24531906792912472
lost	3.249013454779762	-0.007337036267861033
loud	3.4188100410804183	0.27392901018782373
love	5.05554438534008	0.5006872489900248
luck	2.592906854678988	0.6327360354026713
lust	3.6043431657123826	0.525494151752188
magazine	3.572495052849538	0.6678165770069592
majority	3.5627528969868796	0.45954131541849075
malice	2.6739280776119294	0.2955416159051105
man	3.493594074017733	0.3555627877428336
mandolin	2.55423191803133	0.31133141990049557
marched	4.168111763416467	0.3388235375531159
matinee	4.225417609931607	0.37106565082242576
mayor	5.1662616326298565	0.6867462558139642
medicine	3.984715737781362	0.22982898377987684
meeting	4.402237649894326	0.5183312460450953
megaphone	3.3628027253778945	0.6123482437558017
mercy	4.446767369018223	0.5761201559277767
met	4.274541856566195	0.5353765538280941
minister	3.7296537807128125	0.6094227993472066
mob	2.3992765301946797	0.4711625839185626
monkey	2.470173922219734	0.3665838680219785
moose	3.2704541605007065	0.6587820086197379
moral	4.556924717019192	0.5329416724682561
morning	3.8598646592542845	0.538375223410796
mosquito	2.8410169277070967	0.28882491714562863
motive	3.613053304580601	0.30318981612458024
mountain	3.3643357311901823	0.504575684346963
mouse	4.366871371769595	-0.03528105117555053
mouth	3.930755781657096	0.5108435222059684
muscle	2.7566621887478067	0.2504385093286857
mushroom	3.607750503851734	0.317242234855273
musical	3.350862007404508	0.5352565604364419
mustard	2.8587865357442026	0.3115060996155568
mystery	2.272495712282631	0.47829395098979427
negotiated	5.336755269592424	0.46736431420536656
new	1.9756537832264218	0.6499730235110145
newspaper	4.30424387679854	0.563832004934916
night	4.848885654461226	0.40408772521969205
nose	3.867144180611661	0.4009880976376307
noun	2.7177624966978846	0.3964736558462738
number	3.2325693890321054	0.4121767820737922
oak	4.32486767231193	0.5922136603907122
office	4.331943573237673	0.318580863113824
old	3.859552606233136	0.2361728396015469
opened	4.106568495803679	0.33214445526738157
optimism	5.654138485141785	0.6451840623897592
oration	5.923353972689179	0.5303181494732915
pan	5.662085755649152	0.46799681557662254
parade	2.988980045771679	0.5730322680325414
paradox	4.152627879965107	0.5348328887366536
parent	6.968786327931365	0.6870240783340701
park	4.045768961454723	0.695317938924184
party	3.724272110908538	0.6673294883588617
patent	2.4807125256281486	0.6204115564794636
patient	3.394645130226655	0.37496715446458456
pea	4.070321772396031	0.48835352595647624
peace	4.206162173720489	0.6451839302721575
peaceful	4.030496680678786	0.47146433954454353
pen	4.396534476736338	0.5162915120005149
pencil	4.654319003261012	0.5989854728935915
penguin	3.691916210683287	0.42189317654882763
perjury	5.554084264523616	0.06584570038281314
piano	4.291820944819405	0.5945977914959107
pie	5.108309439580452	0.6696680976999704
pig	3.290339545168218	0.321124206940209
pilot	2.6439097234203173	0.6248429135417065
pineapple	4.1255943723160575	0.5769130447861189
plane	3.422609941579025	0.5937966342219119
planned	3.5911440382497575	0.6343953536685069
played	3.9451451876649255	0.4363004293833357
plea	6.947133655259394	0.3478770303495676
plot	2.922406522308796	0.3581309111909946
plum	3.7409648359779233	0.060914463441986644
policeman	3.8714648464032493	0.5375417386732244
politician	3.2590998280439347	0.5838988454093658
power	2.9890079494541975	0.5880066690482967
powerful	3.4786801027865946	0.4128996381260046
prairie	1.7235511990561314	0.6133780101098668
priest	4.4085380534039205	0.5159895569780266
prison	4.80655900269559	0.4929544937236726
problem	4.243774540691327	0.5314816864103501
protest	2.8594631461692632	0.4803181056100979
pumpkin	3.522736689289098	0.3044381107263567
put	5.460435211211964	0.2742681258368664
quantity	5.608193614941703	0.4386343452725468
radish	3.245482568614947	0.6079851188402429
rake	3.3425429189157914	0.33665195048218505
rally	3.5858413998494876	0.5370189487199377
ran	3.8400301406973303	0.42804934090093727
raspberry	2.97109228840726	0.4981724669755683
read	5.868884134602622	0.539344293708672
reality	5.646062344967169	0.05053149907226058
red	5.432665441260628	0.3224043206752394
reporter	2.753338739670355	0.8586302026598012
restaurant	5.578490280838217	0.5965467500523294
ricochet	4.188231738984623	0.23551770106635192
riot	3.1152041148440497	0.25194412447578046
river	4.28701234432545	0.5333119863366472
rocket	2.8392196210770027	0.669443488429796
role	4.559425035691337	0.48394745117258176
rose	4.132109819198397	0.5920360839535891
rum	3.49140965291091	0.4204310082807583
rumor	3.0081363763815445	0.20239141027452173
sailboat	3.732065412659015	0.643008551312953
salmon	4.091770081048756	0.5899051852180794
sandpaper	3.425480906156502	0.5519238119938693
satire	4.086945595314967	-0.04540471532750254
saw	4.741103279043786	0.3704494981869196
saxophone	4.035442784514214	0.5075379030465684
school	4.621740153885655	0.6171819052988643
scientist	3.5569249544427763	0.6544779788425779
scissors	4.7898977758603944	0.24301014231491516
scooter	4.560388392107454	0.35643675665838115
scream	4.959036909026839	0.2500255925661535
screech	5.70914753925204	-0.061338759019382044
semester	3.951751193922943	0.4070480012458449
shame	3.548462912220771	0.5401676292119096
shelves	3.8555787682359455	0.4491025342535321
shiny	3.1420456221101336	0.3618094277514977
shoulder	2.876580149530379	0.5327973349644454
shouted	4.885739808153779	0.22413542706672893
sick	3.310885740903222	0.10801883435653624
sin	3.8127367150824267	0.3895094393584278
sled	3.4005044128356947	0.5262804964188925
slept	4.336125081188474	0.3818684472850904
small	2.8795539546030113	0.20874447144191247
snake	2.4290935625162025	0.44778184930803294
snub	4.33420119844016	-0.12025572519038705
soccer	5.565875038114306	0.4425763075045496
soft	4.4688083155672755	0.22738176528021967
soldier	3.7880321816690943	0.5730698808907118
spaghetti	4.891463676351407	0.6158975285114032
spatula	4.7916393883894175	0.19014895645960198
speech	5.495351550369581	0.6512331203773324
spiritual	4.124016300874056	0.39785974508425104
spring	4.298925774044023	0.492500295290527
squeal	4.959036909026839	0.2500255925661535
stampede	3.0209728139928593	0.4072780514376395
stapler	6.487360347124668	0.548910192876214
stayed	4.084331947686533	0.3805444872480533
stole	4.894723122975845	-0.10231824634583948
stone	3.514722891447094	0.4623578337458065
store	5.723763680497753	0.5517636267783868
storm	2.592034254505166	0.46702828244785927
street	6.369693932943839	0.4962422732867706
student	3.992762698337355	0.5872053361264991
submarine	3.2483920402504873	0.6238104016945025
subway	3.1567957318097184	0.33208093803527067
sum	6.0594167157469325	0.27405400681296765
summer	2.7884636400282563	0.5712615779504022
sun	6.946898122383561	0.3809496382180378
survived	3.4205814241890087	0.4106569590937672
sympathy	4.1048186683694405	0.5521049634749527
symphony	4.0352313357608836	0.6673589713352169
table	5.475846487230986	0.3964186443076368
tangerine	2.659041743302759	0.5173967151243613
tax	3.944529709439757	0.33071127574169973
tea	3.5361888000377415	0.5399874839982205
teacher	4.510259975680694	0.6942666705587544
team	3.64421375107131	0.6195091925242173
television	3.814544136026814	0.6224173980590971
terrorist	2.4255365372293736	0.40004680892626826
testimony	4.617008289009997	0.315929595393403
theater	3.478193168092964	0.5959917076311263
theme	3.5474438371580335	0.47905958973622703
theory	4.437156354220806	0.2870763916666221
threw	2.1411225204069697	0.34277783639031945
thunder	3.2852575951831486	0.12293478816419867
ticket	3.7077275810426626	0.5402348061078843
tiger	3.2995657629295185	0.5309828199445414
tired	3.0316824584839006	0.20871219665116075
toaster	3.537743182474166	0.5916950799873157
tobacco	5.616973919931811	0.019760304848900626
toe	3.3737923887206898	0.29340393514200747
tomato	4.488424733438679	0.313859702790556
took	5.3671205212767195	0.38498664295158513
torment	3.4635540914602836	0.4528125860875648
tornado	3.4953752944627694	0.3778505851366017
tourist	5.80654624998793	0.6210575760786431
train	2.636407193929958	0.5993802870939277
treaty	3.5539636037698963	0.5193609681533939
tree	3.7787487246448808	0.6505087836033262
trial	1.9978458443003733	0.5746485052629047
tribute	2.3004273020207515	0.24025041212731316
trombone	4.221767624010369	0.5284029956472668
truce	2.9721601169827254	0.40872482332729415
truck	3.4380267145349865	0.40582561109635434
trumpet	3.759206206268971	0.543299401495774
trust	3.5963501025804074	0.48061523526301136
truth	4.021157912109785	0.544383129601825
tuba	4.42381261590875	0.5170166203404203
tulip	2.8112619370166163	0.4945602968522344
turtle	2.9938869823838163	0.2969840104961224
umbrella	3.4338098822087666	0.3893575540723199
used	3.2395859823758504	0.3128408872095942
vacation	3.608624539640732	0.3809245931515665
van	4.190484711317826	0.3781421581017843
verb	3.581953457447229	0.23729225297263667
vice	2.8766258728423018	0.2396257403094937
victim	2.012864932293477	0.30464026220802665
visited	4.916594909911392	0.5997106267448409
volcano	2.282701616680381	0.5225183554070143
voter	5.040718442065324	0.6353506634273447
walked	3.1711775596425182	0.566332944535619
wanted	3.435697472857615	0.5964651545802132
watched	5.657883308391318	0.4315687213382839
water	2.845915952217221	0.4533412529018515
wealthy	4.621067628105276	0.1907298195303571
went	3.94254241231723	0.32662850024343193
whale	2.1920435356418952	0.4422220432883927
whine	3.399980458742375	0.4298431924998227
white	3.2023128060612134	0.11904805092282893
whole	3.859960271958691	0.10253413815196102
window	6.867769288927024	0.5920880420109933
winter	4.89179992510511	0.5822550175108405
wit	3.2295131462279856	0.7097227717805049
witness	2.1584779383065738	0.6526316905426879
woe	3.0636320197629567	0.44316790240523973
woman	4.065144996569423	0.7733552316668578
wonder	2.901940386845365	0.6522436736329131
worked	3.7283741914533195	0.5978598570786018
worker	3.599748901606266	0.5891611022150084
worth	4.388059535410022	0.453567123183979
wrote	3.2586663264874915	0.5151282078490049
xylophone	4.275850549564715	0.650041718372683
year	2.6620105633070974	0.30108873267883246
yellow	3.5282933021626257	0.45036494998082127
young	4.67871523231547	0.5566504762372984
zone	3.0535269154821045	0.47947959789574496
zoo	4.146876088461435	0.4198524049319302
average	3.6421246207592466	0.4709432480908941
std	1.0632948763686827	0.1714430356413954
Avg ± Std	3.642 ± 1.063	0.471 ± 0.171
